ts_code,security_name,trade_date,close,pct_chg,amount,record_status,frequency,timezone,as_of,price_basis,amount_unit,source_api,source_url,retrieved_at,data_nature
000333.SZ,美的集团,2025-03-05,71.75,-0.3057,2050696.436,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-03-05,128.61,-0.8786,2558423.708,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-03-05,353.96,2.6447,4885879.812,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-03-05,260.99,-0.7643,5438997.026,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-03-05,1466.37,-0.2544,3606932.152,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-03-05,50.38,0.599,2287766.876,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-03-06,71.14,-0.8502,2857881.528,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-03-06,131.68,2.3871,3075149.47,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-03-06,358.93,1.4041,4120637.645,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-03-06,264.31,1.2721,6601078.272,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-03-06,1505.98,2.7012,6297117.4,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-03-06,51.64,2.501,5369202.399,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-03-07,70.79,-0.492,2228492.957,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-03-07,134.8,2.3694,4536723.523,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-03-07,356.4,-0.7049,3131517.605,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-03-07,260.76,-1.3431,5812794.649,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-03-07,1521.0,0.9974,5760608.729,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-03-07,51.5,-0.2711,2481121.736,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-03-10,71.07,0.3955,1937259.286,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-03-10,132.69,-1.5653,2735377.366,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-03-10,351.0,-1.5152,3484351.089,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-03-10,256.5,-1.6337,7355227.161,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-03-10,1522.9,0.1249,4758789.26,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-03-10,51.25,-0.4854,3121852.67,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-03-11,70.93,-0.197,1788427.242,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-03-11,135.2,1.8916,4304327.283,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-03-11,350.38,-0.1766,3314689.326,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-03-11,255.2,-0.5068,4355529.583,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-03-11,1548.68,1.6928,6094007.854,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-03-11,51.5,0.4878,2702757.544,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-03-12,70.1,-1.1702,2117631.624,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-03-12,132.97,-1.6494,3844719.012,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-03-12,351.0,0.177,4593312.533,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-03-12,254.5,-0.2743,5058919.204,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-03-12,1542.58,-0.3939,4552923.644,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-03-12,51.15,-0.6796,2410921.164,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-03-13,70.01,-0.1284,1774959.974,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-03-13,132.39,-0.4362,2233018.515,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-03-13,354.5,0.9972,3624758.941,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-03-13,253.22,-0.5029,4316530.459,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-03-13,1537.77,-0.3118,3966369.271,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-03-13,51.14,-0.0196,2107254.552,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-03-14,71.87,2.6568,3036261.982,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-03-14,140.8,6.3524,10604804.482,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-03-14,375.94,6.048,8292987.454,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-03-14,262.0,3.4673,9148092.797,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-03-14,1628.01,5.8682,14882842.708,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-03-14,53.47,4.5561,7945017.156,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-03-17,71.88,0.0139,2497780.791,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-03-17,139.84,-0.6818,5457575.155,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-03-17,380.25,1.1465,5060211.613,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-03-17,256.0,-2.2901,8685706.367,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-03-17,1637.86,0.605,8985138.902,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-03-17,53.38,-0.1683,3229662.145,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000333.SZ,美的集团,2025-03-18,74.98,4.3127,5762238.29,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
000858.SZ,五粮液,2025-03-18,139.55,-0.2074,2608207.825,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
002594.SZ,比亚迪,2025-03-18,384.57,1.1361,6672881.109,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
300750.SZ,宁德时代,2025-03-18,257.0,0.3906,5817534.421,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
600519.SH,贵州茅台,2025-03-18,1624.0,-0.8462,5153210.436,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
601318.SH,中国平安,2025-03-18,53.76,0.7119,3164655.447,有行情,日线,Asia/Shanghai,2025-12-30T15:00:00+08:00,close为不复权；风险收益使用pct_chg÷100,千元,TuSharePro.daily,https://tushare.pro/document/1?doc_id=27,Fri Sep 04 2026 20:02:33 GMT+0800 (China Standard Time),公开行情历史快照
